10000 119913
5781 518 6
6741 9724 2
8680 3434 6
7596 4964 2
1650 2046 2
1379 7988 10
8824 913 1
8598 6273 1
6413 891 3
3439 9651 1
619 2224 9
8945 56 3
2033 5009 9
6622 4206 7
2365 1490 4
3535 6509 2
7233 2030 6
9958 9117 3
7823 663 7
265 3255 10
3722 9929 4
5190 7707 7
1961 2909 7
8983 863 10
3226 3820 3
5194 1070 4
2085 1370 1
5747 6087 8
2032 2722 3
5776 5560 5
936 2573 10
4176 9976 4
742 180 4
1141 5535 2
2852 390 5
5765 9456 5
5579 6241 3
2628 1657 3
5259 1347 5
9550 763 2
9141 5036 2
527 604 4
1702 7548 6
4837 8432 4
3703 5739 2
5023 7092 6
5719 8721 8
3997 3583 3
7390 3454 8
5801 6676 3
3466 4291 9
2448 281 2
3922 2909 8
2354 1026 3
5667 3777 7
490 4976 7
2202 9637 7
6037 6718 5
2739 3301 4
277 1904 10
1392 2308 2
7330 963 10
7548 5774 4
7062 9805 1
4518 3490 4
9642 384 1
5958 2831 5
4600 7134 1
2856 2515 8
1576 5640 7
9906 5000 8
5097 3257 10
307 4044 1
5619 5240 4
2270 6212 6
18 8529 1
4918 1826 9
7473 9657 7
4873 2627 4
8490 6717 7
3543 8665 3
2766 8006 5
9338 8841 8
46 1161 10
7257 7595 8
2574 4559 2
9531 5286 10
138 5186 2
9660 7448 7
9135 7806 5
2395 8648 7
6267 7069 6
9092 9054 3
2403 2728 7
7123 3742 9
4824 8585 4
3950 617 1
8348 72 10
8248 1279 3
7118 7238 3
2287 381 5
1369 5592 5
2146 1195 5
60 4597 8
1519 1105 9
8321 2449 10
5292 4287 10
5231 2545 1
8773 8942 10
2686 165 1
8684 1215 6
5471 925 10
5572 2921 2
3004 2426 3
1860 2208 9
3338 4559 9
7382 7629 2
242 9288 6
9226 404 10
4591 8029 4
5560 3613 4
992 358 9
5508 6170 10
6414 1286 3
1157 9145 4
1178 833 5
8423 1749 1
1374 6179 2
3654 831 9
5460 1902 6
2321 5467 9
7471 5087 7
9609 4837 7
4254 2290 6
101 2082 10
2946 2549 5
1089 8516 4
7570 5391 9
7782 1526 8
2357 7688 10
9758 3783 10
5085 4769 9
4743 9790 10
2612 8152 4
8365 3348 4
5227 2456 10
2578 8736 8
9277 2450 1
2115 4906 9
5462 5784 4
8087 4930 1
6962 2504 2
405 4669 6
1904 9135 6
9958 2147 2
9013 2035 7
539 7022 4
1246 2070 3
7871 666 7
5375 2149 6
4326 1886 7
200 6379 4
5898 1582 9
9874 9315 9
7486 213 1
4351 8861 1
3394 2645 9
7009 1809 7
4480 5982 3
5023 424 10
4647 4129 4
6108 16 9
4823 4069 5
5429 4739 3
9379 2023 7
6800 5574 5
2890 1716 9
866 4889 8
5387 9218 3
2110 4588 9
8966 7883 6
7442 9732 10
9258 265 5
5115 9004 4
780 9022 9
422 4863 10
442 8237 4
2425 1179 5
2654 916 4
2073 3885 10
1700 6966 8
9172 213 10
4437 7869 6
1745 3813 1
1818 7790 3
5840 3560 9
5510 6323 5
1492 3553 10
385 701 5
9185 1235 10
6629 6149 5
8894 5415 6
8676 279 3
4027 592 8
2313 3008 1
1888 934 4
422 4419 6
8604 1758 4
658 2736 2
3451 2484 8
2072 6430 8
1686 6803 8
9608 502 6
5566 4710 7
6315 6176 2
7825 7617 9
3814 2489 4
1660 8081 10
6775 3614 6
609 56 2
4309 82 8
3298 1616 1
9341 1648 7
9861 6556 1
1308 275 4
6904 7718 5
5273 8707 1
3552 3079 3
5736 4009 4
1845 5270 4
8171 6898 9
2859 2146 7
1320 8002 10
2889 2497 8
2247 144 1
3723 2095 6
268 368 8
2805 2095 1
7210 3546 7
3343 2202 5
6495 7455 8
6461 5041 7
6767 6827 1
685 5472 2
945 500 4
3858 3877 2
2643 6960 8
8621 5359 3
7176 2759 4
6217 4218 10
2197 3902 4
358 6080 2
7546 9266 9
9201 7414 8
4498 6849 4
5449 1522 9
4500 778 7
6899 342 7
2111 934 5
187 8136 6
8845 5134 7
4522 9733 9
5351 4715 10
6167 21 4
2881 3470 5
7270 7007 3
5623 4805 2
1171 9446 5
3656 4174 9
1164 2088 9
2279 1571 4
18 2096 3
8535 9867 1
2705 2792 10
5963 8850 6
4618 283 4
5737 9405 4
982 3818 2
2058 2513 9
4711 8942 10
1853 463 9
5718 4052 6
3997 1174 8
4064 2748 9
259 9771 8
1470 6856 6
9612 304 7
8696 6847 8
7955 5689 2
5052 8203 9
7765 1983 9
9593 2307 10
750 2585 10
3276 7781 8
9262 6001 6
3692 7269 8
1720 6352 1
7791 8554 7
4188 7326 10
5180 9181 7
7141 9008 6
1821 2664 9
2436 726 3
9612 793 7
2690 8603 3
7709 242 4
6801 155 7
1830 4235 4
1975 8697 2
242 5163 4
5414 1098 5
2518 9237 4
2140 872 8
8345 3254 5
118 9485 6
4182 1332 3
5577 1157 3
897 9565 1
3089 1510 7
3275 5034 2
625 3192 5
170 3791 4
18 1349 6
145 8015 10
5984 3044 1
3729 911 3
8742 9899 7
3699 3226 8
3252 7855 10
9530 2714 5
5679 9986 4
1853 76 6
2314 9407 1
2576 2392 6
8761 7149 3
6790 7341 5
954 6935 7
6330 3398 9
6011 4844 5
3496 5338 9
1813 4721 1
7886 9202 2
6769 1043 2
450 1278 3
108 8364 6
2235 72 6
856 9340 10
8769 9183 8
3555 6775 5
1218 1357 2
4844 9402 1
3146 1676 9
9240 8879 6
7620 3865 10
78 3280 3
5819 7158 9
1550 1446 9
1682 201 7
8601 1154 9
6435 6924 9
1743 3829 7
7521 2101 7
183 8746 1
8431 2522 10
9392 2004 7
7565 3263 9
9998 8733 3
967 7715 5
8630 5543 4
1680 4236 6
976 3472 7
9161 3214 5
7097 6539 2
9267 2343 5
4450 741 5
3364 8095 3
3910 258 3
388 3187 9
1628 7691 4
5944 1431 2
1179 5467 7
3577 2096 1
9058 1909 6
7644 365 9
4910 8518 7
5492 8386 10
5970 2938 1
3424 8782 5
6911 3751 1
343 1853 3
5150 109 8
4133 1554 2
9231 297 5
3355 6997 7
1212 7086 3
9450 1920 10
9359 6149 1
6636 1317 3
4699 8977 1
5240 4821 6
8797 6979 5
2360 6237 5
3128 1341 5
8432 2496 8
3836 4241 3
7143 3344 7
2753 2488 1
2564 8577 2
5010 5746 7
5757 8318 2
2969 3473 8
4964 9282 5
4056 5400 7
8222 7839 7
3117 863 4
3626 3317 4
8220 9749 1
8433 1585 3
837 4697 4
8136 1408 4
4618 4175 10
2025 2723 4
8974 9941 7
2704 6 7
1069 5155 8
5184 7489 4
1862 9397 8
581 9751 6
9055 7756 3
1509 1554 9
7385 2511 1
1921 5721 9
616 6739 7
3528 1616 5
92 7436 1
982 6664 2
4965 1705 9
8916 6087 4
247 7571 3
8569 1308 8
5416 4195 9
7852 1618 4
3303 2071 2
9612 1721 8
1329 7463 7
5577 5921 5
8676 2623 5
1627 7980 10
1371 7620 10
2115 9198 1
1247 2149 7
9658 2403 10
760 6262 7
9214 3713 3
1088 1122 8
4509 2094 1
5920 939 10
1112 9634 3
2046 9287 2
2024 8036 3
552 991 10
5776 7487 9
4080 8495 5
2537 2712 6
1023 2191 8
1369 4094 8
9075 9956 6
7619 4206 3
3118 1069 3
4928 2340 3
1467 1183 7
1116 7335 1
448 9615 8
4443 6277 5
639 5316 8
2041 1044 5
2463 6334 10
706 9871 6
3359 4686 9
1400 3193 4
7104 1819 1
466 7394 3
5049 871 10
1599 9681 3
1745 6276 10
1808 9153 2
6780 8027 5
6660 1795 10
2994 361 8
5803 8223 10
3403 9581 2
5117 2114 1
7313 1048 3
8742 1587 4
6774 1690 4
7833 3946 4
3034 2576 6
324 6125 1
9637 3550 2
6446 9689 3
621 1028 1
1861 685 1
5222 8579 6
1924 1868 8
433 5117 5
7088 6993 4
5336 9793 1
2 1163 4
4922 486 9
3314 31 9
9063 1843 4
7449 7494 10
3174 9443 5
1206 2147 1
6282 118 5
2094 1696 4
7517 1506 1
4342 5723 2
5611 9560 8
9948 2781 1
4809 773 3
4945 2320 1
6086 5087 8
8489 632 7
2499 4142 10
3277 374 1
1733 5224 6
7768 5575 3
2976 2844 2
8624 8903 5
1994 4849 7
1167 994 4
5660 2997 10
9337 5900 9
750 616 4
3626 4273 1
85 9525 9
2837 8894 8
3946 2998 10
5776 2693 1
329 6647 2
3279 171 2
883 23 4
9653 3577 10
6179 2226 7
311 5403 2
8570 8364 5
7648 5754 4
3876 8566 5
5991 2453 6
340 2995 10
7150 5651 8
7198 1399 6
5250 1421 5
3670 7060 10
6375 2781 3
3430 7513 3
735 1025 5
1188 9520 9
3215 5143 7
7723 4284 1
2756 2355 10
3179 9702 8
5552 9313 9
9953 7722 10
8854 6809 6
7101 8214 3
3606 3615 4
6354 3536 10
8064 4146 6
4301 9946 1
2779 7867 10
7238 9802 8
5123 8107 4
955 2449 9
948 3835 10
6033 6546 9
4781 7842 10
7890 3294 10
4829 4165 5
9085 6793 1
3341 6265 9
7999 8433 2
4721 703 8
6537 4407 6
4454 7599 2
4851 437 9
8604 8298 3
2658 2193 1
6034 8603 3
8876 3370 2
5333 7121 8
1921 1129 9
3002 682 3
3648 7636 7
4502 8078 6
5540 5898 8
9315 122 10
9291 7892 8
5695 8654 3
2272 2484 8
1867 6423 9
7658 1029 4
7258 9461 5
1127 1493 6
5236 2309 3
4616 2410 2
9648 356 8
422 1721 7
5409 1647 6
872 4582 8
8572 2553 6
5569 9316 1
7615 6431 8
8820 8813 4
3870 2391 2
9746 3837 5
1318 3357 5
7909 2137 6
7843 231 6
4127 4702 8
2576 2220 2
35 2864 1
6195 5678 6
6299 9481 9
7897 1283 4
3439 7396 6
7452 7873 5
7999 3085 1
7032 3209 9
8302 9003 7
173 2309 4
6953 9114 8
7133 9828 8
7624 9696 8
8294 3563 10
7173 1521 1
188 9139 7
1473 7098 10
1582 9387 4
3115 6177 7
1241 4970 5
3735 2812 3
1109 2624 5
5449 7517 2
7445 7341 8
76 7133 6
6716 9332 10
9825 1137 5
88 9936 5
9013 1065 1
6818 7708 6
5941 8120 8
95 1645 9
3108 5223 3
7088 9142 9
7665 86 6
4233 8598 4
7714 2478 6
4968 8754 4
5993 2027 9
2957 253 4
2160 3730 4
6537 1662 2
1748 3578 7
542 5506 10
2927 4771 3
5030 4037 5
1944 7943 3
1186 1773 3
9870 8232 7
9033 4106 4
5655 2976 3
2350 235 1
580 6088 8
5809 1088 2
7770 9342 9
3335 1277 2
5006 4761 8
2900 2606 5
317 9628 3
7109 5614 9
9450 9805 10
3857 4865 2
8667 1015 1
8505 4533 10
3572 2202 6
5750 5537 7
7834 6630 6
897 3036 9
3984 7289 3
7682 9624 1
3417 332 1
2682 6095 9
2088 9857 9
6267 9023 8
9624 7901 9
9798 6104 1
1880 2597 1
4979 3595 3
4472 5374 10
1309 1273 2
4120 5900 1
726 1847 5
5668 8128 3
5369 8603 3
633 656 6
568 3507 3
5743 8221 10
1501 102 7
5586 3130 7
206 220 1
2543 2804 10
8678 1873 2
93 156 6
2890 1917 8
7034 5747 10
2357 892 2
2877 9455 4
7434 2583 7
4704 1907 6
1195 972 10
418 989 10
6291 9932 2
8328 24 6
9207 2390 7
815 5234 3
4522 8097 8
8558 1513 5
5325 4702 4
8986 5967 9
2948 2724 2
716 6685 5
2119 9361 7
5574 3024 7
1840 7947 7
8552 6744 1
6880 7201 7
2701 287 5
4418 8751 4
2271 4148 2
1727 801 10
8065 2040 3
3937 1576 1
2207 1571 8
7649 4465 1
8004 5902 5
674 5162 9
5466 5700 5
3611 315 7
1206 7166 2
2774 6623 7
6713 6116 9
6062 5822 6
7534 884 3
2627 9670 5
1246 760 2
172 1450 7
2572 6075 3
1215 2284 1
8142 4024 8
6875 4188 2
30 4121 5
7650 2457 2
798 3006 5
3207 1804 3
8784 2585 1
2301 830 7
8556 6879 1
2797 7429 8
3480 9659 3
3685 701 7
9953 9834 4
9509 1012 3
1890 1354 4
3077 4072 7
1717 5935 6
7904 2340 9
1529 1741 1
1268 8670 1
5315 8050 1
8867 5817 7
5783 3888 8
2690 2002 8
8382 9633 5
6387 4202 4
5438 7332 2
3049 7678 10
8547 4914 9
3393 3475 10
7559 3124 3
4402 9144 7
7440 6912 10
2456 651 4
1450 5514 1
6789 2674 1
4532 9256 9
5413 7795 2
7038 402 5
8485 6919 7
7704 2927 1
54 9424 4
323 972 4
300 9316 3
2782 7319 8
9447 7961 1
782 1001 7
3059 965 6
5097 8850 5
1577 4260 6
2436 9886 8
7093 4290 4
4860 2693 7
2133 7230 5
1497 8237 3
9013 1688 3
2007 9170 6
9616 9769 3
7658 8837 4
5053 5035 6
7374 351 1
8558 5482 1
3017 3798 7
9658 3164 6
9899 6299 6
3868 1682 9
344 5050 8
4740 5495 7
8663 4146 7
8681 6109 2
665 6192 8
449 4032 10
8564 4991 10
1077 2057 2
1861 4572 9
4557 638 8
7214 6898 7
9085 3992 9
9963 9276 8
6835 743 7
6914 5139 9
1830 9416 1
4843 3468 5
8944 5485 10
3775 8854 10
6521 2274 8
275 7196 1
2792 8345 7
3195 9919 5
5918 3842 3
4537 3120 7
6201 1671 3
728 9800 5
9995 2374 8
9384 4505 5
9007 4065 8
3977 5712 7
8399 3610 4
624 2386 10
3176 7424 4
4095 9110 4
7595 3410 3
5960 1438 8
233 9679 4
2552 2279 5
4849 168 1
5687 8320 10
4048 2945 1
3865 4357 5
2304 6568 10
7859 7308 4
2732 518 8
5050 7033 9
8382 1273 2
5224 364 3
2139 729 9
9730 1243 8
3623 6558 10
8317 2278 8
9827 1565 9
868 3408 3
325 3085 3
4307 9884 4
4115 8056 2
9610 3171 3
2209 6943 2
5839 8324 8
8154 192 7
1440 8854 9
7129 7033 4
8552 5322 8
6600 4436 10
1427 4907 5
4147 8714 2
5188 3218 9
1860 8301 2
3323 6943 1
8610 8406 6
3439 3763 3
1966 8902 9
278 4807 5
8694 8273 3
4397 6288 1
9367 5401 3
5159 4174 2
3673 9262 4
7938 9369 6
366 7340 4
9022 8366 1
1367 5273 9
9488 1666 3
4061 3403 9
4488 1341 3
2285 9059 5
3088 5282 9
323 7975 4
8106 9705 3
1574 1566 7
5827 95 8
323 6815 5
7369 1303 3
2163 5754 4
6586 1945 2
5117 4124 8
3725 553 6
505 6158 3
4884 6981 8
7499 1266 10
6150 7471 6
7856 9081 8
7415 8890 4
1567 645 2
3695 8848 10
9720 4043 9
6546 5777 1
6268 9130 1
1746 8073 10
9471 7087 5
9698 6793 10
7378 7647 1
411 2517 7
5089 1500 8
4691 2537 10
6958 7309 6
6832 7294 10
8879 3131 4
9353 4682 8
5346 2988 1
1072 6899 10
1876 9274 1
8766 8564 3
6881 1670 3
156 506 6
6627 610 2
8461 1256 2
8894 4624 4
9907 552 3
709 4997 6
320 5470 3
2373 6870 9
1313 5295 8
4642 4316 10
2263 3680 9
4474 7462 2
5514 872 4
1487 2239 9
1705 5399 5
4946 7903 4
1554 418 7
264 7189 3
5103 7092 3
5295 7290 10
1280 5946 4
301 669 5
6334 8738 1
6431 3657 3
1220 555 2
4369 2638 8
1156 2667 10
6375 3503 1
4758 3272 4
7073 7147 5
8343 9769 2
6717 9423 9
5968 6855 10
4675 107 9
4106 4238 1
9236 1848 5
4126 1505 3
3440 2375 1
5504 2565 3
4315 336 3
708 6488 8
9282 6660 3
4981 91 7
7912 5345 8
9600 3528 4
4738 2500 5
1546 377 2
3361 2081 5
8481 4769 10
7100 743 6
8337 5011 8
6300 757 4
9783 5764 2
1620 3334 5
2793 5878 7
1304 2520 8
7052 1212 9
2349 6418 10
7212 7502 3
5131 7703 1
2338 1135 10
231 1226 4
4214 9814 6
9630 8896 4
7055 5382 9
1481 8092 5
264 2788 7
9206 7788 7
7462 9962 5
4784 2253 7
3181 9444 4
1445 3818 3
5703 1760 1
3112 8475 3
5995 8227 9
864 1901 3
8441 3254 2
3160 7890 6
3710 3231 6
1458 6184 6
357 7630 2
9283 4893 1
4241 670 3
5410 7544 5
9926 1802 2
6604 703 1
1181 3469 7
688 8130 8
4272 601 8
1897 6513 1
8582 2202 7
1702 7085 10
3918 5522 3
4589 1598 1
4772 8708 3
173 3074 3
8975 5759 4
479 6077 4
1567 9089 4
8541 7747 1
2387 6268 3
1006 2014 8
366 112 4
8330 9162 7
2049 9232 9
5722 2552 7
9776 2945 10
1755 5283 9
6988 7515 5
9547 3826 4
2876 387 6
2861 2731 6
4935 1841 8
7141 3823 8
5 7244 2
6008 3226 2
8182 4918 3
1918 5262 8
2881 5550 6
4608 7182 3
599 9163 10
8655 2002 1
4220 3464 4
6239 3689 2
9296 792 5
794 3471 3
2680 986 9
6577 173 8
5065 2298 4
1660 2614 1
535 6238 9
8737 2039 5
6604 95 10
4707 5859 9
7275 4180 2
451 2377 7
7740 1665 1
3265 8723 10
1453 1085 8
8001 4187 7
2659 9264 6
4098 3610 8
4156 5562 7
3177 100 3
9439 418 7
4794 7686 5
2408 518 8
6007 3924 8
5183 2527 6
9939 1229 7
5246 4530 5
2304 533 7
2602 6440 3
3750 702 1
5429 9967 3
4495 2867 4
9664 9561 3
5832 5478 10
6570 6785 5
6291 2569 1
1973 6720 10
503 6688 9
3737 3779 4
9657 2590 8
9210 8300 7
1430 1410 4
1165 6854 10
3575 6399 9
9614 9225 6
7381 21 1
1273 3166 3
8153 621 7
5956 8011 2
4420 133 10
2470 2543 4
1695 6361 7
7173 6554 1
4618 2601 6
1647 9332 10
4454 6302 7
1257 1997 9
6610 1332 3
7131 5648 1
4999 3200 8
1857 458 10
2102 9164 3
5866 6840 1
7821 6051 10
1448 5469 2
7934 3066 8
3811 4609 3
8747 4030 8
2427 5383 4
3514 7091 8
3932 6007 5
9534 9105 8
8997 9833 9
6894 341 2
2491 6174 5
8846 6627 3
2288 6722 2
3502 981 5
1836 6157 6
3596 9905 9
920 1525 7
5531 1400 2
403 6248 1
5222 4819 7
7521 5311 8
14 1728 10
7508 7900 10
3230 3104 6
3659 5560 9
3586 4489 1
3360 6977 1
4829 2661 6
1556 1111 6
2422 9908 8
7074 8427 10
4866 2449 4
5231 412 5
6132 6803 1
3274 7489 3
7056 3555 3
6930 4824 5
3756 8581 5
6233 3667 5
8359 9063 10
8917 9136 10
389 515 2
445 7477 3
7698 7087 4
9225 6370 2
853 3180 9
8094 1777 9
8545 5134 7
4679 1367 1
1550 6077 6
3114 1661 5
8711 4634 3
4874 6394 3
8172 4196 8
4894 729 2
4279 7618 5
6575 5400 10
4397 9206 1
5797 9420 10
1451 556 10
7131 4633 5
6144 9727 4
2949 8287 6
2646 1812 6
5756 2846 6
5170 5145 8
8103 9594 1
9083 1538 1
2068 684 8
2549 4656 4
2566 3950 5
2797 1562 4
4386 1671 10
6914 3845 3
4028 7235 8
2473 9801 5
6131 2259 5
1376 8624 10
2888 2659 2
48 8253 3
2361 120 6
2309 2411 1
6195 1063 8
1866 7430 4
2473 6916 7
1773 7868 9
3829 3233 3
2376 3675 7
8347 261 9
9978 9107 4
6739 9482 5
5433 5455 6
5629 8503 6
4027 4148 8
8043 3661 6
1008 9973 10
4696 6715 9
4432 1669 9
1875 5155 10
835 3601 2
2199 1545 1
3933 7547 4
1053 497 1
1271 704 1
2212 9464 10
3340 5666 8
2670 1983 1
4731 2650 8
324 1420 3
6345 827 6
9713 6187 2
7987 8982 9
485 5855 4
6744 1003 5
6743 638 2
3606 4526 6
4102 1395 2
7290 9344 10
6690 45 3
666 1189 8
9784 7143 5
3137 2934 10
8289 3730 8
2094 8389 1
6339 6536 2
2319 7435 1
957 6540 10
9864 3308 6
8955 2523 9
5174 6766 4
5204 1237 5
8609 1225 10
4996 7865 1
9580 3759 9
3862 4467 3
3342 6675 9
1666 7258 9
6717 898 10
7310 1090 2
785 5978 8
6901 9988 7
2518 4805 8
3346 6192 9
5072 7585 1
9732 438 7
1199 3107 4
3357 6633 4
3764 1403 10
1321 1761 1
4985 9497 1
6508 548 2
2356 5078 9
5853 4071 2
9625 4553 5
2983 7101 3
3203 6245 4
165 9958 3
1060 2588 10
3714 2597 2
7496 1505 3
1293 726 1
8828 7021 5
4677 504 2
9612 1121 2
1442 4738 6
5578 2994 6
3815 5165 10
1402 7433 8
6181 3589 6
3196 9582 4
385 9523 7
5090 9824 3
1502 4277 8
449 4308 8
1986 5722 7
2383 406 5
8782 2292 6
9427 2334 4
3374 2593 4
9691 469 10
1770 6276 5
3380 5166 2
5899 9502 10
3487 1878 7
8452 5627 1
1532 2947 4
398 4595 4
4207 6680 5
251 7400 10
1315 6880 4
691 2255 5
2245 4795 9
2469 9413 10
8698 3065 4
8379 8451 5
269 4163 2
8603 206 4
7343 9231 2
1626 6647 10
5138 7018 10
6117 784 1
1873 9644 10
305 2315 9
2392 8390 3
3079 5238 8
1713 7362 9
1721 1507 9
8297 7100 4
2171 9793 8
7050 7409 8
5632 5965 2
2419 1060 6
3632 1686 8
9250 4695 6
5368 4725 10
8466 3135 9
6403 9116 6
9425 2221 2
541 1275 10
2539 3206 2
4125 2134 5
2402 782 1
1382 4083 3
8057 9492 5
1868 1086 10
5497 1722 10
3136 638 4
6220 917 3
8549 5876 4
4083 5179 4
2055 6648 5
5375 16 9
1530 2197 7
948 5831 3
9749 98 6
2808 2802 10
6664 8463 9
6141 2422 7
2687 5024 2
9558 5101 8
6899 645 10
9869 6646 9
4941 5958 3
9430 2208 8
1173 1070 7
5931 5165 9
5002 2175 5
6230 3704 10
8228 5635 10
208 6061 9
5996 3342 3
382 4566 5
1554 2072 3
4666 1806 4
7637 6937 4
8940 4146 4
1339 3115 9
111 1096 9
4507 3762 4
5088 6112 8
9434 4603 2
7727 2288 3
6052 7656 9
232 4321 4
3868 6667 1
8797 9076 4
134 1871 4
3980 3885 2
7832 6952 4
4591 7753 7
8445 1435 8
205 5151 9
6894 3576 10
8325 1780 6
380 5683 5
2954 4337 10
6431 3219 1
5014 2391 6
2777 2564 9
6851 7288 6
9373 70 8
8194 8814 3
9780 4291 5
5297 3666 8
1156 8070 3
7779 665 3
6424 7816 3
7270 4462 4
6888 50 3
5301 8252 10
2324 9047 6
5410 1404 1
2720 45 10
3993 6277 9
1387 3073 1
6198 1143 4
9810 9594 7
1204 7133 2
1610 8394 2
2764 6623 1
7168 8345 4
4478 2050 8
4906 652 9
5414 1307 9
3011 5570 10
264 4131 2
6998 2781 8
8903 5870 7
7527 495 4
6349 6461 10
7326 3053 10
464 7064 10
9446 8335 10
5101 7173 7
3644 5987 6
2364 7568 10
3785 7320 1
8598 9574 3
2597 8472 5
2718 2848 1
1451 1309 6
1236 1533 10
6852 6084 3
3241 913 9
4879 7105 6
5162 3298 7
6483 1048 9
9824 6696 7
197 4634 5
5826 2873 4
299 4332 8
9696 2928 2
9640 458 4
8706 1049 2
334 731 3
427 937 8
5803 1867 5
8176 140 7
1346 8796 5
2406 1088 7
7588 969 4
6343 663 8
8560 4482 4
2805 592 6
4985 9060 3
58 5724 3
6380 7589 6
5878 3033 10
4682 7190 8
6073 2254 10
3366 9875 7
6092 8864 5
430 6258 6
7186 9939 3
930 66 8
5550 151 4
4001 1487 9
9003 6544 1
6581 8952 1
495 1581 2
7261 6468 6
493 7056 1
2129 4413 3
1759 4407 3
2456 2980 7
1203 3687 8
882 15 7
545 9184 10
7214 1499 8
6419 1366 9
5944 7031 10
5039 9503 7
1360 7353 4
6892 2558 3
5351 2442 6
9676 3208 3
4989 207 10
6833 5866 8
2749 9394 8
1048 6517 10
4094 5225 8
1878 1159 9
1059 3902 2
2729 8773 2
615 827 3
905 359 3
5063 3480 6
1288 1557 3
8716 4607 10
1538 7942 9
7576 2294 6
5962 5869 5
8466 798 7
2142 2795 4
691 3428 1
3457 9598 9
8904 237 7
2457 5938 8
5053 4992 5
9443 42 9
1652 7290 6
2299 1721 5
353 4694 6
5897 9251 5
5825 1463 7
3684 5673 3
619 1741 7
5242 792 9
2617 759 9
3835 2423 3
710 6226 5
601 1404 9
5583 8071 6
9779 4715 3
354 7188 5
1869 5992 5
5728 1967 7
6480 2032 4
6793 4415 2
5856 36 8
2666 2521 8
8121 8156 4
484 6877 9
4042 1250 2
5436 7121 4
3422 8321 4
6617 7306 2
7439 3963 9
5583 6734 6
2908 9749 7
9239 9671 9
855 2509 6
4917 7552 9
4990 5774 9
7332 3523 1
9452 6468 2
2353 827 2
3431 7809 7
5173 8100 2
970 9767 5
2422 7956 9
6878 9804 9
799 1276 8
8178 9702 1
8787 2553 3
730 1153 8
6589 5578 9
1743 3410 4
1951 4886 4
8174 6550 2
9634 9327 3
6637 7420 1
5569 3157 3
9591 3819 9
8673 2179 10
5383 9954 7
6722 421 4
3315 4218 9
9275 3735 1
3873 9895 3
6870 8848 1
5092 261 3
9416 8972 8
1349 4434 1
8040 7158 10
1078 4908 6
1145 3619 9
7698 5913 6
1781 2078 3
3870 2733 3
7708 1991 2
9457 5406 10
9724 7293 2
3652 7536 9
1216 6105 7
9402 4186 6
5587 7368 8
5010 6370 7
1915 1371 7
24 5528 8
9628 5816 7
4893 626 4
1370 1967 10
4696 4165 2
5994 4619 9
5043 1370 5
7864 4129 3
3464 9222 2
7806 9475 8
3751 4495 10
6770 7074 6
3838 3946 9
5989 3129 5
7034 7964 3
9449 7030 2
8630 8673 6
3446 6466 8
4554 1163 3
328 689 1
9072 2043 7
6568 9254 7
991 5717 4
9273 334 10
7834 7989 4
2930 828 9
7555 267 6
9970 6800 8
9114 3489 4
2247 1386 3
1155 3301 4
9141 541 10
8911 4629 7
3265 2012 5
180 6090 2
215 1688 7
3081 5959 3
4748 2420 3
135 4913 5
7200 638 5
7366 5142 5
1094 6849 1
8528 4439 5
5940 6211 4
3167 5131 4
3940 8003 2
7780 5473 6
1089 2734 4
4930 9697 7
487 9630 3
8514 1699 5
3850 4963 3
5697 1778 2
6945 1036 7
4579 769 4
6034 2032 5
1595 6644 10
5682 6104 7
8325 534 5
8268 5050 4
8602 8707 6
39 8121 4
4260 3618 4
3426 9352 2
3437 3536 10
2597 7292 7
7755 2665 5
6963 673 10
1287 5417 3
1489 8406 8
8778 5592 1
9874 8834 8
9000 7114 3
8691 601 3
1624 8298 8
5132 8403 5
1371 6628 3
2267 2068 1
171 7980 10
137 8651 8
8080 1452 4
979 1824 6
8998 3261 5
7718 3345 9
7211 7894 7
3687 9048 1
5443 6170 8
3745 6901 10
1836 8275 8
8546 4457 4
3105 456 5
6055 910 9
8369 7864 10
6315 5724 6
2143 4962 3
5050 6678 5
7002 1152 5
3215 960 1
442 2420 7
69 9474 8
795 6548 9
879 138 8
8676 3288 7
9732 6759 2
5879 2313 8
6860 2577 2
3350 1601 4
1423 8202 9
7179 8539 6
1362 3030 3
5304 3878 1
1352 6566 6
1513 5032 1
8130 9250 9
6686 480 10
6676 1732 4
4166 8399 3
6420 1251 8
2645 631 1
4350 6742 4
9719 3097 3
3483 1016 5
1982 2809 4
7545 1733 3
8135 5912 1
3434 2522 4
6411 9244 10
2181 4444 7
301 9694 8
1480 574 7
4009 9781 2
5030 405 3
6764 8592 7
9199 2585 2
3021 6616 7
2977 7202 4
2810 3997 3
8795 8419 1
5266 3299 8
631 8527 9
1302 665 2
3856 4304 8
5297 3062 2
6310 1943 5
1492 1006 8
2076 9130 6
6898 3109 7
1437 2692 7
9099 996 2
9774 5779 4
1811 7136 3
1072 8107 5
9233 1871 9
7685 9163 8
1382 7185 1
2924 3239 1
4070 1962 9
2606 5949 5
2464 7112 4
7036 5492 1
2398 6386 6
6840 255 6
6096 7059 5
6077 2448 1
3571 2181 8
505 4281 3
1565 2929 2
3694 4942 2
2970 3196 3
150 9254 5
9732 4696 2
2843 5131 3
5365 6966 1
6766 5641 8
3296 6932 5
6171 533 5
7114 8790 7
8184 6946 8
2362 3251 8
6984 3320 9
994 2015 1
1693 946 6
1283 2942 10
3327 2923 9
9973 1437 7
9736 539 10
