2000 13973
1133 1612 6
573 1534 10
705 1844 5
1071 1075 9
1971 840 3
1320 1847 9
207 808 5
1896 774 4
375 1058 4
1245 180 9
1248 905 5
540 38 1
1281 1654 8
1304 1747 9
555 1243 8
771 229 8
1153 238 10
1892 1449 3
1177 540 10
1367 646 6
1230 896 6
586 756 6
1900 31 3
557 1318 8
683 1218 9
830 1700 1
1114 1405 10
368 493 6
844 1568 9
1816 164 1
1359 462 3
1184 1814 3
1512 1728 8
1744 1789 10
866 179 3
1963 667 9
975 229 6
1677 509 4
1750 647 5
1962 1012 5
1838 1826 3
1214 1796 2
212 631 4
351 1281 5
1361 1809 2
745 655 4
1351 1759 7
156 1382 5
393 1812 9
1828 441 3
249 1638 3
327 1879 4
398 1851 4
1826 1119 2
1757 1819 5
1884 629 2
23 311 8
1744 163 3
61 753 6
722 841 3
391 444 6
1535 1940 7
741 1512 4
1954 158 9
1066 222 9
1524 1964 7
1327 1646 8
340 1203 5
1825 37 6
829 58 2
0 1558 6
1884 706 5
987 81 6
1590 817 10
115 1862 5
661 1195 4
965 181 4
941 449 1
1141 1479 10
1164 1925 9
708 1279 8
18 1028 5
450 919 7
895 550 8
624 1381 5
1938 156 7
382 242 3
535 1440 7
275 678 5
644 1372 2
1366 1794 7
882 159 7
1186 1727 6
1013 388 3
568 612 8
1909 1697 6
620 651 4
1825 482 3
528 1677 10
642 885 1
337 624 5
307 277 3
998 1515 4
774 600 7
805 1431 2
1198 339 6
1317 1648 3
86 636 1
741 1003 1
1851 1486 3
1788 1819 1
905 857 5
1049 869 1
469 1091 5
634 393 4
1976 137 3
428 1095 1
818 916 3
38 1660 10
168 679 7
532 1798 4
1886 538 7
1081 1896 9
965 1438 6
193 1822 8
1313 1176 9
51 598 2
484 1617 4
1680 1911 1
975 1319 4
1165 936 4
39 1310 8
1140 711 8
1231 1727 1
1359 542 5
1300 1754 4
444 372 9
1009 1883 2
1705 1180 8
282 1322 4
1403 497 8
1141 1589 6
1340 284 4
626 784 2
5 189 10
1724 1842 3
1098 1146 10
1274 952 4
1403 510 6
1438 1824 3
1727 1530 6
1918 643 10
1992 826 8
1612 1231 6
943 61 9
105 1491 6
524 1847 8
664 1709 7
226 436 8
763 1687 9
1240 36 9
769 629 1
1740 372 7
795 1464 2
1098 1576 3
404 1562 7
608 92 2
1199 132 4
858 1977 3
1215 240 4
455 1427 1
1514 378 7
1030 272 8
1496 1291 10
1901 21 4
438 1191 10
106 1099 6
1006 1595 1
1021 335 7
498 1265 1
1060 1187 6
46 952 8
1277 1321 5
606 1937 3
1494 592 8
1369 970 4
556 612 10
388 613 5
652 441 9
756 1947 5
58 197 3
1354 165 8
81 1393 9
81 1743 9
56 1 1
1414 341 4
220 1615 8
204 1316 10
1569 378 9
1328 684 8
1088 829 1
793 1703 7
41 1769 3
79 1460 1
899 435 2
1596 1126 5
404 1452 3
1741 1299 6
1373 1813 5
297 1596 10
665 258 3
844 232 6
197 490 3
1005 1418 4
1863 245 7
494 665 9
632 143 8
813 1394 1
168 71 3
1776 188 4
1035 1644 10
1710 1785 9
485 736 5
871 1860 5
291 198 2
213 1341 7
729 1352 9
574 317 5
1282 1941 5
0 212 5
1370 240 10
1230 1195 9
900 886 7
964 1799 9
1253 854 1
1487 511 10
682 1443 2
169 222 10
1673 1673 4
1583 1515 6
1222 1538 4
1316 1261 3
645 489 5
465 1639 8
1959 1564 2
1908 63 9
1653 1924 9
408 1364 7
1350 48 5
1199 689 5
186 749 10
99 1953 6
561 1096 4
861 49 2
1753 621 4
28 315 8
919 1881 6
229 647 9
375 511 1
1132 889 7
1493 497 5
1911 404 2
915 1158 9
241 24 1
1952 1788 7
1483 138 10
419 1122 4
1124 1827 1
787 120 9
392 1099 9
611 1652 4
1268 1751 4
1259 699 10
1080 390 2
1738 94 7
1383 694 6
688 385 4
1098 1886 10
1055 1391 9
962 1145 2
1478 1018 10
311 1581 1
251 1214 2
1063 299 8
389 500 7
1226 1257 9
656 1220 1
1487 1810 6
1828 1093 9
1866 964 3
1466 1359 1
585 1904 8
1868 1292 7
202 1738 1
419 485 2
722 1499 7
1483 392 2
4 102 4
189 38 2
1316 1593 6
359 585 3
1889 1973 1
667 1765 8
356 191 3
1910 1399 3
1436 1022 3
1648 232 6
1800 651 1
1771 1296 4
1368 1281 9
1324 1855 7
1030 784 9
1666 1286 7
607 1647 6
627 1057 5
83 1666 5
415 1928 3
1804 90 8
528 1150 9
474 898 6
1539 928 4
620 1374 1
169 1728 10
1531 1098 7
159 1933 1
1425 223 10
644 979 9
823 1148 1
1854 1234 4
1943 1156 10
1210 1320 7
265 1576 10
1277 559 10
267 291 6
601 1028 1
1735 988 1
1486 495 1
601 1278 10
543 15 5
1786 192 8
557 402 4
1957 1870 9
1029 1162 3
971 1634 5
1521 1531 2
1068 239 8
42 128 8
911 1918 4
1271 1517 7
44 924 7
1554 593 3
4 98 9
619 1698 2
1122 1035 1
350 315 5
1052 1792 8
87 1629 1
275 795 1
428 42 8
1417 1540 9
1312 369 5
1853 540 8
289 1713 9
810 200 6
462 1361 5
1583 590 2
181 1866 5
1782 261 1
651 522 8
86 126 9
1215 1115 2
359 349 6
1904 478 8
554 206 5
978 265 7
1241 1942 10
1164 1346 4
281 1253 8
152 834 8
242 504 7
1093 1003 1
1378 1062 8
925 1446 1
580 1898 8
596 1701 5
1301 884 1
1567 534 2
1794 729 10
875 884 9
969 85 8
1156 16 3
1936 1210 8
457 1534 9
1886 341 6
1163 986 9
735 706 7
1265 1144 10
1876 1406 6
326 1341 4
1127 403 2
1190 1233 2
540 6 7
1688 1460 9
101 504 4
1403 829 5
1599 233 3
363 1829 7
1015 1300 1
906 611 7
772 1071 5
1878 1527 3
754 185 1
917 1970 7
1147 709 7
500 594 9
1046 910 9
220 1473 8
5 59 4
1351 1469 10
483 105 6
634 423 9
1987 351 10
373 966 9
1777 144 1
721 1657 4
1264 1465 4
160 1757 6
1310 124 4
867 1435 10
662 1926 7
1731 1308 7
774 1595 8
371 206 10
1377 1538 7
846 1163 10
150 358 1
1979 1591 6
1384 1621 5
495 196 1
1411 117 1
221 226 8
1416 527 6
1330 1908 3
630 464 5
1758 1574 7
1570 791 9
1547 915 4
1434 1287 10
240 57 6
1079 1888 6
722 693 9
1608 692 4
1151 759 9
931 1133 3
1902 817 6
577 1904 10
943 430 8
183 200 3
149 1601 10
957 116 9
1492 301 7
427 1966 9
1507 74 3
660 561 3
658 93 7
1395 1789 1
1225 717 1
1210 1570 2
1494 1616 4
1552 816 1
440 927 3
927 1873 10
1045 537 2
522 1914 2
446 454 6
1063 71 8
212 1195 10
1787 274 6
1601 1092 5
1111 472 2
552 1813 2
367 511 8
778 1736 8
1217 719 3
1311 510 4
1770 1396 10
1797 1810 1
1584 1894 8
1663 845 4
1674 30 1
1638 838 8
1303 536 5
670 555 5
638 1979 8
461 837 7
758 1995 7
1010 1277 9
550 749 8
1118 1143 7
1150 1801 9
234 1803 4
1692 768 7
1866 1756 2
1127 1102 7
1580 438 3
1459 969 1
19 629 3
1903 839 1
1504 617 9
1006 1616 10
494 1630 5
245 857 4
717 622 1
1603 671 3
265 750 2
246 319 2
659 1556 5
369 1275 3
352 1425 3
1879 713 5
362 1470 6
1487 354 6
1739 1493 6
1715 866 1
1002 911 3
1623 1895 1
1323 1699 10
566 512 10
634 1748 10
1042 442 2
1205 1072 4
43 1218 6
428 1346 10
1940 700 4
1277 452 1
1730 245 1
569 1152 1
522 1682 5
1943 713 5
501 1431 6
377 1016 2
675 1143 5
1386 1000 10
429 1745 7
1127 1978 5
1756 1207 6
406 1312 6
1135 159 10
1955 864 6
1600 314 4
1817 183 2
125 641 5
583 1881 9
463 526 8
1436 405 7
1071 1311 7
1790 744 7
1380 734 2
1468 409 1
1107 1739 4
302 685 5
1878 720 7
695 821 6
1831 363 10
976 476 5
1737 1518 3
1881 957 6
1124 145 5
937 1838 2
1059 107 9
178 576 9
1256 31 10
626 1665 3
157 410 6
70 728 5
1469 1153 6
418 145 1
761 1812 8
293 1573 1
870 940 10
719 1001 6
1302 571 5
410 1176 3
239 197 7
210 1225 9
1122 1534 2
514 1170 1
1909 324 3
1322 504 10
639 1053 6
430 733 6
1764 793 3
1620 780 3
937 192 1
652 443 3
1104 1135 4
24 136 9
103 658 3
306 1807 10
423 959 1
854 1014 3
1311 866 6
525 602 6
1781 1463 1
162 1557 9
1248 572 3
1768 7 6
567 1501 5
1645 1604 6
1530 533 5
399 425 7
1829 142 8
454 160 8
1873 1349 5
1638 1795 3
1306 1387 3
192 155 1
595 1497 6
1317 1032 1
1766 981 1
948 254 5
1974 1737 4
1846 213 7
614 72 5
282 593 5
1750 1942 6
1426 748 5
1666 1637 6
387 1592 8
717 920 4
391 419 7
1240 452 8
122 736 10
1588 1863 7
334 1436 2
1575 809 4
1436 1370 7
121 1703 10
636 70 10
543 148 3
1653 424 4
1857 872 6
102 948 9
471 527 8
380 791 5
1153 478 9
602 429 1
591 195 6
1105 1276 1
296 1725 10
714 116 2
872 476 1
244 786 4
672 601 7
1692 25 5
960 1438 5
969 1010 7
1701 1549 4
335 767 5
1843 7 10
1147 932 9
948 1481 10
336 1024 8
1951 1254 10
749 1398 1
648 1392 8
205 303 7
1175 491 3
680 1066 5
1729 1986 7
745 1852 8
1882 304 8
353 5 4
1991 1351 4
321 670 7
117 1847 9
618 1302 9
1790 957 6
1213 683 4
503 1909 8
1036 804 10
538 307 7
522 1596 5
1603 463 8
1026 1995 4
885 197 7
1526 95 10
171 1908 6
57 409 1
206 474 10
365 1597 5
1947 1611 4
694 1348 10
1957 1324 2
227 142 3
229 846 5
1671 1342 10
1892 567 10
403 330 1
636 325 5
366 12 5
353 1109 9
983 1970 7
1139 951 1
1818 1235 1
1890 841 2
1176 254 5
70 782 9
1832 741 4
1456 218 6
503 1688 3
281 665 7
538 747 4
1343 1681 10
1292 248 2
624 1224 5
1494 1651 6
1485 118 8
1102 34 8
1983 1506 8
81 956 3
1161 1767 10
1075 1166 1
1044 442 1
269 1744 7
1926 937 5
42 1207 10
113 1715 3
288 242 10
897 388 4
231 406 9
159 129 6
582 680 6
1759 265 2
126 1791 3
1696 1154 8
585 330 2
1083 102 1
1827 1660 9
83 1403 8
1534 1260 1
1311 1501 8
1857 714 6
1230 1607 4
323 1673 6
1073 1409 5
312 1377 3
1511 1500 6
88 1233 6
368 1154 4
219 664 4
963 32 2
43 613 6
1567 1131 5
1690 1465 6
339 188 9
1351 128 4
529 1241 8
109 1632 2
477 1199 10
1391 488 9
1110 1741 3
497 554 8
1463 805 9
423 486 9
741 1845 1
71 1596 10
1305 1288 7
1811 227 3
43 247 4
1403 450 6
1892 1784 9
244 260 5
1843 1247 4
546 1321 5
1021 1958 4
31 102 9
1030 171 7
374 1423 1
1823 1734 8
95 1325 1
758 836 4
1334 26 1
512 1670 8
333 1595 8
598 1086 10
473 390 8
1795 1465 6
1502 1149 4
764 963 10
1874 52 9
254 408 5
701 1034 3
1386 1100 4
1210 863 8
717 26 6
1066 1486 1
1881 49 3
297 1184 10
1783 1507 10
659 1652 2
648 739 2
999 1781 1
144 1851 8
561 1939 2
260 1399 3
1426 446 1
1391 1487 5
998 1115 1
1624 997 2
239 889 4
1568 525 5
1812 688 2
1831 193 6
1254 1375 9
1629 75 6
1040 1141 9
1303 1577 8
1656 366 3
1817 1352 8
360 1629 1
353 1263 2
371 1544 2
1982 1767 4
402 1855 2
1991 56 3
649 1021 3
1768 857 3
999 1608 4
1253 1510 7
941 1268 3
1778 1273 5
144 358 8
1883 466 1
751 880 6
1007 765 9
862 210 3
330 638 9
777 545 6
443 506 2
1951 350 7
206 1577 6
170 648 10
740 1864 3
383 1952 7
91 1763 8
675 416 6
611 1752 8
1180 1517 9
1675 131 2
975 1417 2
1264 787 3
575 1802 9
343 1574 1
55 407 8
565 244 3
838 1183 1
1828 90 5
1062 779 8
449 1287 4
1254 957 10
1488 1131 6
1258 1312 2
769 1363 6
1281 1890 8
445 365 4
1996 569 3
1562 1077 8
1604 90 3
845 378 9
928 521 8
1578 943 1
83 1401 1
1232 1646 2
1936 867 8
240 513 2
1496 1926 5
762 1585 6
1877 836 8
1354 517 8
697 1242 9
41 628 5
1671 398 2
1742 1472 5
409 1002 3
501 1599 7
967 1383 10
666 887 3
513 1042 1
1209 1801 4
970 257 3
1808 1471 7
639 1507 8
1474 552 1
1320 923 4
1837 1865 3
479 1278 8
1365 27 9
1109 1272 8
1641 1805 3
552 1537 10
86 1077 4
862 1727 10
1796 198 6
282 418 10
101 1133 1
40 83 10
495 318 6
614 522 7
397 131 1
1029 1236 7
889 1962 9
1998 164 10
1672 1605 4
183 1766 7
539 968 10
1598 1511 8
1157 242 1
390 1287 2
1162 944 9
317 605 5
1628 1640 6
1340 23 6
809 179 1
1890 150 5
623 766 3
893 1411 10
306 1348 3
1850 164 8
898 1942 6
755 123 1
21 1617 7
1659 855 1
1452 1498 8
1696 518 7
60 579 9
87 781 3
1722 128 8
1607 1127 8
819 1365 3
1802 914 6
1418 1736 8
776 1759 9
1349 851 3
482 1949 5
760 808 9
1392 67 10
264 711 10
894 1143 10
232 1036 8
65 1582 10
379 961 5
746 111 8
260 1944 5
1758 489 1
1966 230 1
906 1803 8
248 112 7
1450 1944 10
1794 714 4
1286 1073 8
1212 667 5
401 905 5
98 337 9
1126 407 5
385 851 2
1943 696 10
161 82 6
1101 1990 4
958 1201 5
128 1414 4
1429 1181 6
42 1717 10
1452 903 8
176 123 1
1012 1663 10
1022 1668 7
80 1645 10
789 184 9
301 932 6
1320 1447 1
265 1280 8
1922 1986 9
1754 189 5
263 741 10
1595 1785 3
989 571 9
852 626 9
1249 130 3
1162 58 7
315 1186 7
902 1482 7
1392 1705 4
1865 1134 1
1755 413 3
1718 40 2
909 93 10
1237 1554 1
800 837 3
1488 921 6
464 976 9
1997 334 3
595 114 7
1845 1340 8
1974 1220 2
1124 217 3
1849 1815 8
644 1217 3
483 354 2
330 461 2
129 737 8
615 373 8
1835 1337 5
118 774 6
1793 1724 6
272 1980 4
1277 810 2
1864 609 1
178 1670 6
1524 673 8
1903 1248 8
685 1539 7
665 1703 6
1751 1547 9
832 132 6
948 1560 7
744 1376 6
362 784 5
618 1313 1
1472 286 1
1364 354 8
1107 1039 10
902 148 4
286 161 10
1992 1858 4
779 152 6
709 1448 8
1081 1911 1
618 908 2
1596 687 5
1467 1024 9
1963 575 7
1565 1764 9
1260 641 7
1327 662 3
1430 1574 6
1272 868 7
1844 1943 7
1298 979 7
35 699 5
148 1345 8
1350 1385 8
877 15 9
490 548 1
508 1840 2
926 1828 9
1678 1242 3
1746 1296 8
208 1449 8
54 496 1
1187 1436 2
1675 1711 8
331 1210 3
1776 1243 10
552 1193 4
313 1839 3
1286 1903 1
1487 1035 3
1150 856 10
323 1433 3
1676 1551 5
150 738 7
1981 1509 4
173 603 5
1696 1770 8
997 1986 6
12 309 10
962 1720 2
620 1265 6
848 244 7
1551 1034 10
580 1165 5
476 854 9
1473 1652 8
433 486 1
1672 1989 2
683 21 3
1633 1503 7
338 580 7
1053 527 10
1740 450 1
1362 1744 10
578 868 7
477 1246 3
1692 1140 7
1952 1063 10
654 1224 3
1767 435 5
1894 1969 10
1304 1579 3
459 172 3
203 1446 9
1510 907 1
1976 595 3
1441 298 1
583 763 10
339 651 7
969 1295 3
59 1902 5
1056 931 3
1399 1613 6
282 76 2
364 646 5
1172 719 5
418 379 3
351 1464 5
1396 525 3
1375 749 8
1630 1677 7
312 1075 5
1700 809 3
1932 733 3
148 657 5
1701 504 4
1470 452 3
1470 1683 7
575 1495 6
1018 1818 3
1392 1703 3
607 1074 10
911 1472 9
575 18 10
1587 1325 9
728 1527 9
977 983 10
1516 968 6
367 1462 6
161 1332 8
222 1999 4
562 400 7
1730 1801 9
714 911 10
1233 1614 5
379 120 6
706 1071 9
522 907 10
1213 1801 4
54 527 7
846 1965 7
168 932 6
1087 1090 7
797 232 4
988 1714 5
648 529 2
1151 975 10
729 1392 6
638 529 1
295 1333 8
1405 636 8
984 1084 8
823 1984 1
761 951 6
186 1219 10
493 1223 7
1741 1282 5
258 772 10
1765 330 3
1528 362 7
224 1729 10
771 1729 7
1128 1869 6
774 701 5
10 335 6
520 1045 9
114 1053 9
1531 1614 7
1255 222 10
1311 1334 7
1782 1624 2
1359 416 5
888 605 9
202 1556 4
1923 1850 7
150 1526 3
1602 662 8
503 1059 3
1222 308 7
484 1200 1
348 485 7
1247 1725 2
974 235 7
624 1461 8
1177 235 6
894 856 2
14 1716 10
23 1474 10
1923 979 8
1970 1956 2
1625 509 5
1540 1538 4
346 643 9
86 664 2
217 1710 4
1614 846 3
444 1639 7
1712 1469 6
865 1490 4
1058 1288 7
1796 1594 9
1721 1978 4
1796 1584 7
1426 115 3
1880 518 10
749 386 10
1077 558 2
1293 1461 7
1582 909 3
1235 1372 2
1280 1416 2
479 592 8
351 135 1
1742 1299 1
1369 44 1
572 109 8
1792 46 2
709 413 4
1908 1929 6
216 1691 7
1388 856 7
1999 303 1
1910 1464 10
1706 1047 10
1478 1173 6
1746 1681 6
634 1899 2
1170 284 10
1294 281 3
348 1998 2
1142 100 2
440 428 8
1986 571 10
1907 1647 7
608 345 2
422 1248 10
743 510 8
970 409 1
779 662 4
376 1869 5
376 831 5
388 1812 1
1462 1058 10
1842 872 6
495 1568 4
13 14 8
1815 1590 6
690 1676 6
178 595 9
1110 1615 4
1060 683 10
1895 970 2
416 90 3
1761 1790 4
803 1379 9
1409 464 8
1004 1870 4
125 693 7
275 506 7
1306 941 7
922 1566 3
1908 1665 1
1434 1533 7
1620 580 3
424 122 10
290 445 2
17 730 3
1365 79 5
1886 127 4
1607 1823 9
1933 1386 6
480 1303 9
73 693 1
1937 1554 5
1120 620 1
245 1521 1
116 375 4
483 1510 5
831 1715 2
1466 1835 6
25 178 4
505 1750 6
181 34 1
1963 743 2
1079 592 6
96 73 8
857 517 2
656 391 2
1717 1639 7
337 907 7
1947 531 5
733 1850 10
406 1373 4
1454 1485 5
1061 51 1
1471 1543 3
1581 638 10
32 1611 1
1344 1724 7
1045 280 8
1508 1649 1
1295 1740 5
1204 1265 6
844 1641 3
167 806 9
898 143 1
1285 1948 10
367 1889 3
38 1348 6
1624 1876 4
538 569 8
622 816 5
1356 977 5
39 937 3
128 1733 9
1869 1690 10
1706 1011 1
1429 23 3
1151 456 1
1920 915 9
1815 38 1
1765 669 7
1675 1904 6
1941 684 8
620 1710 9
404 155 5
942 463 7
257 1677 3
875 1327 4
260 1681 3
820 311 5
31 931 2
1600 1626 2
1783 793 3
1624 148 6
406 1020 8
28 442 6
1487 1651 10
1741 1051 9
505 1505 3
1182 1551 4
565 416 2
1888 849 6
1268 804 6
1138 762 9
1127 433 9
1276 1390 6
1605 523 2
415 266 2
839 1729 7
1902 1314 6
1833 1452 4
140 981 3
1762 848 7
698 711 4
1960 1289 1
1459 1162 7
61 1586 1
830 1353 3
1474 830 3
1289 54 1
374 328 9
1894 1331 10
1275 984 3
876 1812 8
1177 526 1
1824 1196 2
1492 1065 9
1198 922 5
961 53 1
1953 1632 2
1499 538 10
1186 1553 10
1553 1185 1
200 1331 2
982 80 7
981 1956 9
1618 21 2
914 1379 6
1243 1202 2
815 1245 8
223 1726 2
1389 524 3
722 906 3
634 731 6
1182 1455 1
1009 1505 9
671 923 2
1842 280 4
386 907 9
1308 153 9
1242 1410 8
287 1498 5
511 520 3
462 88 9
1201 336 8
607 230 10
236 466 4
965 110 7
431 1958 8
631 221 5
1774 621 3
137 1557 4
429 1026 4
1483 1889 9
1188 1152 2
1322 1798 10
266 1178 1
1132 1800 8
1167 1854 8
1081 701 9
1399 24 4
1074 340 7
132 535 10
1957 62 3
613 1973 10
491 673 4
1620 559 5
744 998 9
194 1944 6
947 1584 1
618 1998 4
1793 70 3
912 1313 1
1669 1763 7
1541 56 1
707 45 4
1080 1217 2
1857 1641 1
536 125 6
878 1141 1
1407 909 10
382 1131 6
657 1460 3
652 384 2
1527 1955 4
1762 599 6
422 36 5
1471 884 2
249 1356 5
479 189 1
1862 916 9
266 1284 2
464 691 5
1617 680 6
1470 1124 2
1086 1216 8
152 1605 4
934 846 5
1401 299 2
1558 830 4
1032 1658 7
509 1866 1
189 114 8
1301 858 5
1230 227 6
178 537 1
1075 337 10
654 1899 10
1497 1572 4
410 1540 1
1542 1929 5
1924 1848 5
1836 1380 6
682 1869 8
1535 274 2
611 603 10
1265 1412 1
269 460 9
864 1702 4
1695 1763 10
58 732 7
854 907 2
1599 1790 10
1869 1519 7
1679 1852 9
1890 1360 10
1029 1676 5
319 1817 5
1220 1778 8
434 106 8
359 1945 1
20 337 1
1163 471 4
1752 1423 5
115 32 10
911 347 5
634 1632 5
433 629 4
1454 362 4
150 202 8
812 1218 8
1378 159 3
1837 1052 1
526 1870 3
1293 629 2
1941 1002 3
146 366 5
1110 1628 5
194 892 5
741 1751 4
473 301 2
642 1388 8
1447 612 4
1657 1786 10
707 1588 6
345 1960 9
60 492 6
367 1284 1
418 823 3
497 1778 9
1089 260 5
1801 1198 5
1829 65 10
681 1014 6
945 969 10
1692 982 8
533 1743 10
1303 1682 7
493 960 7
455 1966 3
1296 428 7
420 738 2
1465 1073 4
593 2 8
1125 350 9
1013 1856 8
1516 167 3
902 1450 3
1889 1105 8
924 1036 1
643 837 1
707 720 6
1562 899 5
1790 1559 2
1398 395 9
1536 83 1
553 96 4
1526 1317 5
703 537 1
542 1021 1
668 414 4
1131 19 4
263 1843 5
18 1985 5
347 828 3
541 1286 6
979 1911 3
369 1080 5
698 1688 2
758 1015 9
1102 507 3
909 365 5
1952 1966 8
207 219 9
1672 539 8
1983 774 3
1463 664 4
1777 1302 4
703 529 6
21 1253 5
741 690 9
1277 866 8
1788 22 5
718 1120 3
329 1309 6
686 620 6
1520 201 6
707 173 10
1705 855 4
1997 1535 3
480 1789 7
937 178 9
395 281 7
726 1076 4
1870 808 3
709 219 3
722 1234 6
122 1274 4
1945 393 5
79 220 7
986 1218 9
852 113 10
455 1290 1
1867 1224 7
1975 473 7
1168 1981 3
497 1351 8
660 450 7
794 49 4
1737 1480 3
1983 1277 1
90 340 5
341 922 1
146 88 8
581 167 6
813 974 2
560 261 1
1704 690 1
1421 709 6
1563 1249 7
236 1780 6
1558 1182 7
342 687 6
1863 1867 1
1336 1167 6
1689 1261 5
1501 1993 10
906 1700 4
33 1114 8
550 23 6
603 1687 3
911 1642 9
126 742 5
1528 1754 8
1934 115 4
41 1833 3
1724 1509 5
479 127 6
11 188 4
1832 511 3
182 242 5
485 974 8
1876 530 8
1613 222 2
137 432 1
419 292 5
517 96 9
1130 738 4
1463 467 8
356 1971 3
1797 857 4
1134 1157 5
489 380 3
1689 1290 7
1786 614 10
1887 1633 8
1114 569 5
1725 661 5
141 495 8
1513 1189 3
1024 669 2
1241 1512 2
720 1241 4
1207 1322 6
269 43 5
331 792 8
1388 815 9
320 1832 10
1991 1001 2
227 1850 2
367 68 3
1427 1635 6
276 963 9
1375 1679 6
1365 360 10
1430 1068 4
9 1453 8
503 1071 5
1942 345 8
1756 677 10
292 1854 2
683 1973 9
111 604 2
1397 100 1
776 234 7
1852 1050 5
853 828 6
1067 1594 9
1705 1199 5
905 214 1
6 435 4
1610 1493 2
248 1394 10
828 644 7
145 375 3
1872 741 10
80 426 9
100 1860 9
825 711 2
694 748 6
1840 174 2
1716 342 6
261 486 4
1470 777 5
379 379 3
1660 804 7
1132 935 6
93 1861 7
878 1513 8
951 1409 10
206 1018 10
1339 254 5
1729 1567 5
1093 1217 4
453 166 2
665 931 2
146 516 4
730 1352 4
892 456 7
1554 769 7
205 680 6
598 1398 10
704 1723 8
918 1309 8
224 386 10
87 482 10
1270 1049 3
531 114 2
1949 107 1
1276 438 3
1181 449 10
565 461 4
1840 155 10
236 955 2
469 1274 8
1167 1622 6
1379 643 8
1895 1333 2
1711 1911 9
1258 1009 8
399 1275 7
1066 1986 6
742 699 4
783 1669 9
806 1197 5
1593 606 5
1373 1087 3
656 1324 3
1150 466 9
1449 1242 7
570 1570 6
1452 747 5
63 156 3
1308 1470 2
1539 529 9
563 451 1
208 1572 2
545 1787 3
567 631 4
1366 1929 9
1550 53 4
1131 1013 6
624 167 6
275 1971 2
526 601 8
1520 1200 5
1543 1672 3
1056 1364 10
1285 1586 10
1462 330 7
407 1200 10
1222 504 6
1429 1932 3
1369 1641 2
294 1540 4
1552 1394 5
137 785 7
720 518 1
816 1632 6
804 70 10
308 925 8
1585 233 10
1862 1346 10
961 322 10
614 452 2
834 1766 4
742 1276 5
778 626 7
1728 481 7
483 1783 1
1052 1129 4
1587 1107 10
746 913 6
72 923 9
409 1792 2
1274 631 6
1938 1999 8
523 287 9
1346 1096 8
695 394 7
760 1793 1
1345 1403 8
380 1275 1
1991 1459 7
1862 579 2
828 912 2
1381 174 4
1830 638 5
1764 1123 8
913 175 10
1190 1855 6
107 1385 8
1948 1101 8
699 1997 8
1751 1904 1
233 1021 9
315 840 5
577 1701 2
1475 1716 9
276 351 9
281 705 5
1556 318 8
749 1496 4
1888 375 10
1450 1318 9
1500 1278 8
1793 740 3
416 447 6
85 1974 5
1875 1582 9
287 834 5
1902 144 1
52 1992 3
1361 1471 3
789 862 4
1143 105 3
1564 1609 10
858 1261 4
605 1567 8
1593 576 2
1311 682 9
1909 883 7
294 1605 7
1743 1533 4
1295 1961 3
1567 1597 5
1606 1236 7
748 645 9
1205 1343 3
1536 1701 10
1056 320 6
567 804 2
98 1435 10
941 935 6
65 250 9
1063 893 2
229 349 6
1486 503 8
192 522 8
1199 1014 7
14 678 3
960 1686 5
1623 350 4
1515 14 3
529 1198 5
926 0 2
652 1714 4
1196 1794 1
1903 245 7
1627 1081 10
340 864 2
1377 657 6
752 383 8
276 184 9
1930 1450 7
1063 667 1
148 1146 5
644 99 7
1035 742 1
1474 1728 2
748 1666 4
8 1500 4
502 1354 10
413 1512 5
916 1464 7
261 876 5
417 393 5
1087 862 9
1539 1070 1
1399 334 5
1950 1836 3
526 1041 9
1973 166 10
379 1055 9
1615 212 5
1400 909 4
1912 1339 5
1519 1764 3
983 608 10
80 999 9
981 544 5
1449 923 4
579 618 8
1206 295 10
1953 1897 5
949 1702 10
984 1287 10
1291 1595 6
276 55 3
371 1957 4
958 1695 2
1172 776 9
456 1960 4
657 915 6
1292 105 2
140 1891 5
1206 879 8
357 307 9
1765 27 5
1263 449 1
1885 1456 6
1438 1051 6
1571 1473 6
1477 1130 4
1715 254 3
1644 144 2
1842 1164 1
1212 469 8
1344 1560 7
221 852 8
1423 1342 10
825 543 8
1640 930 2
153 573 8
786 483 2
129 413 7
